athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Rozario, Tia",Duke,ACC,Long Jump,2024,SR-4,,,5.91,m,Hurricane Collegiate Invite,2024-03-23,,,0.1,Outdoor,https://www.tfrrs.org/results/84947/5225212/Hurricane_Collegiate_Invite_/Long-Jump,TFRRS all_performances
"Smith, Brianna",Duke,ACC,Long Jump,2024,SR-4,,,5.83,m,Hurricane Collegiate Invite,2024-03-23,,,+0.0,Outdoor,https://www.tfrrs.org/results/84947/5225212/Hurricane_Collegiate_Invite_/Long-Jump,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,100H,2024,JR-3,,,14.94,s,Raleigh Relays,2024-03-28,,,0.7,Outdoor,https://www.tfrrs.org/results/85174/5146947/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Dietz, Madison",Duke,ACC,400H,2024,SO-2,,,1:05.70,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,400H,2024,JR-3,,,1:03.75,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,400H,2024,JR-3,,,1:05.96,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,1:01.21,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400H,2024,SO-2,,,1:02.15,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,57.98,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146948/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Dietz, Madison",Duke,ACC,400m,2024,SO-2,,,59.01,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,53.33,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,54.45,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400m,2024,JR-3,,,57.05,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400m,2024,SO-2,,,59.47,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Tolbert, Lauren",Duke,ACC,400m,2024,SO-2,,,52.82,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Wallenstrom, Samantha",Duke,ACC,400m,2024,SO-2,,,56.63,s,Raleigh Relays,2024-03-28,,,,Outdoor,https://www.tfrrs.org/results/85174/5146926/Raleigh_Relays/400-Meters,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,5.85,m,Raleigh Relays,2024-03-28,,,-0.2,Outdoor,https://www.tfrrs.org/results/85174/5146942/Raleigh_Relays/Long-Jump,TFRRS all_performances
"Rozario, Tia",Duke,ACC,Long Jump,2024,SR-4,,,5.82,m,Raleigh Relays,2024-03-28,,,0.3,Outdoor,https://www.tfrrs.org/results/85174/5146942/Raleigh_Relays/Long-Jump,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.98,s,VertKlasse Meeting,2024-04-05,,,1.8,Outdoor,https://www.tfrrs.org/results/85654/5173139/VertKlasse_Meeting/100-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,100H,2024,JR-3,,,14.91,s,VertKlasse Meeting,2024-04-05,,,2.0,Outdoor,https://www.tfrrs.org/results/85654/5173149/VertKlasse_Meeting/100-Hurdles,TFRRS all_performances
"Roberts, Jill",Duke,ACC,100H,2024,FR-1,,,14.61,s,VertKlasse Meeting,2024-04-05,,,2.0,Outdoor,https://www.tfrrs.org/results/85654/5173149/VertKlasse_Meeting/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.35,s,VertKlasse Meeting,2024-04-05,,,1.8,Outdoor,https://www.tfrrs.org/results/85654/5173139/VertKlasse_Meeting/100-Hurdles,TFRRS all_performances
"Dietz, Madison",Duke,ACC,400H,2024,SO-2,,,1:06.15,s,VertKlasse Meeting,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85654/5173140/VertKlasse_Meeting/400-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,400H,2024,JR-3,,,1:06.16,s,VertKlasse Meeting,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85654/5173140/VertKlasse_Meeting/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,1:02.02,s,VertKlasse Meeting,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85654/5173140/VertKlasse_Meeting/400-Hurdles,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400H,2024,SO-2,,,1:02.97,s,VertKlasse Meeting,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85654/5173140/VertKlasse_Meeting/400-Hurdles,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,6.03,m,VertKlasse Meeting,2024-04-05,,,1.8,Outdoor,https://www.tfrrs.org/results/85654/5173129/VertKlasse_Meeting/Long-Jump,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.83,s,Duke Invitational,2024-04-11,,,0.8,Outdoor,https://www.tfrrs.org/results/81886/5192032/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,100H,2024,JR-3,,,14.39,s,Duke Invitational,2024-04-11,,,1.3,Outdoor,https://www.tfrrs.org/results/81886/5192032/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Roberts, Jill",Duke,ACC,100H,2024,FR-1,,,14.40,s,Duke Invitational,2024-04-11,,,1.3,Outdoor,https://www.tfrrs.org/results/81886/5192032/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Turner, Chyler",Duke,ACC,100H,2024,JR-3,,,13.87,s,Duke Invitational,2024-04-11,,,0.3,Outdoor,https://www.tfrrs.org/results/81886/5192032/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.36,s,Duke Invitational,2024-04-11,,,0.8,Outdoor,https://www.tfrrs.org/results/81886/5192032/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Dietz, Madison",Duke,ACC,400H,2024,SO-2,,,1:05.16,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,400H,2024,JR-3,,,1:01.93,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,400H,2024,JR-3,,,1:05.27,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,59.73,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400H,2024,SO-2,,,1:01.80,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,59.52,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192004/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,52.61,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192029/Duke_Invitational/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,52.47,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192029/Duke_Invitational/400-Meters,TFRRS all_performances
"Tolbert, Lauren",Duke,ACC,400m,2024,SO-2,,,52.19,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192029/Duke_Invitational/400-Meters,TFRRS all_performances
"Wallenstrom, Samantha",Duke,ACC,400m,2024,SO-2,,,55.65,s,Duke Invitational,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81886/5192029/Duke_Invitational/400-Meters,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,5.77,m,Duke Invitational,2024-04-11,,,0.8,Outdoor,https://www.tfrrs.org/results/81886/5192042/Duke_Invitational/Long-Jump,TFRRS all_performances
"Rozario, Tia",Duke,ACC,Long Jump,2024,SR-4,,,5.88,m,Duke Invitational,2024-04-11,,,-2.8,Outdoor,https://www.tfrrs.org/results/81886/5192042/Duke_Invitational/Long-Jump,TFRRS all_performances
"Smith, Brianna",Duke,ACC,Long Jump,2024,SR-4,,,5.57,m,Duke Invitational,2024-04-11,,,1.0,Outdoor,https://www.tfrrs.org/results/81886/5206865/Duke_Invitational/Long-Jump,TFRRS all_performances
"Dietz, Madison",Duke,ACC,100H,2024,SO-2,,,16.45,s,Wake Forest Invitational,2024-04-19,,,0.6,Outdoor,https://www.tfrrs.org/results/86254/5223293/Wake_Forest_Invitational/100-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.53,s,Wake Forest Invitational,2024-04-19,,,0.8,Outdoor,https://www.tfrrs.org/results/86254/5223293/Wake_Forest_Invitational/100-Hurdles,TFRRS all_performances
"Onuoha, Amarachi",Duke,ACC,100H,2024,JR-3,,,14.64,s,Wake Forest Invitational,2024-04-19,,,0.6,Outdoor,https://www.tfrrs.org/results/86254/5223293/Wake_Forest_Invitational/100-Hurdles,TFRRS all_performances
"Roberts, Jill",Duke,ACC,100H,2024,FR-1,,,14.56,s,Wake Forest Invitational,2024-04-19,,,0.8,Outdoor,https://www.tfrrs.org/results/86254/5223293/Wake_Forest_Invitational/100-Hurdles,TFRRS all_performances
"Turner, Chyler",Duke,ACC,100H,2024,JR-3,,,14.29,s,Wake Forest Invitational,2024-04-19,,,0.8,Outdoor,https://www.tfrrs.org/results/86254/5223293/Wake_Forest_Invitational/100-Hurdles,TFRRS all_performances
"Dietz, Madison",Duke,ACC,400H,2024,SO-2,,,1:04.53,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223294/Wake_Forest_Invitational/400-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,400H,2024,JR-3,,,1:01.78,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223294/Wake_Forest_Invitational/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,59.27,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223294/Wake_Forest_Invitational/400-Hurdles,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400H,2024,SO-2,,,1:01.86,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223294/Wake_Forest_Invitational/400-Hurdles,TFRRS all_performances
"Doane, Maddy",Duke,ACC,400m,2024,SR-4,,,54.35,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223296/Wake_Forest_Invitational/400-Meters,TFRRS all_performances
"Williams, Hailey",Duke,ACC,400m,2024,SR-4,,,56.12,s,Wake Forest Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86254/5223296/Wake_Forest_Invitational/400-Meters,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,6.09,m,Wake Forest Invitational,2024-04-19,,,0.5,Outdoor,https://www.tfrrs.org/results/86254/5223282/Wake_Forest_Invitational/Long-Jump,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.21,s,Penn Relays,2024-04-25,,,0.2,Outdoor,https://www.tfrrs.org/results/86574/5277004/Penn_Relays/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.32,s,Penn Relays,2024-04-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/86574/5277012/Penn_Relays/100-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.55,s,2024 Charlotte Invitational,2024-04-26,,,0.5,Outdoor,https://www.tfrrs.org/results/85877/5240211/2024_Charlotte_Invitational/100-Hurdles,TFRRS all_performances
"Turner, Chyler",Duke,ACC,100H,2024,JR-3,,,13.77,s,2024 Charlotte Invitational,2024-04-26,,,0.5,Outdoor,https://www.tfrrs.org/results/85877/5240211/2024_Charlotte_Invitational/100-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,400H,2024,JR-3,,,1:00.50,s,2024 Charlotte Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/85877/5240205/2024_Charlotte_Invitational/400-Hurdles,TFRRS all_performances
"Tarpeh, Jorhdyn",Duke,ACC,400H,2024,SO-2,,,1:03.91,s,2024 Charlotte Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/85877/5240205/2024_Charlotte_Invitational/400-Hurdles,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,5.96,m,2024 Charlotte Invitational,2024-04-26,,,1.6,Outdoor,https://www.tfrrs.org/results/85877/5240230/2024_Charlotte_Invitational/Long-Jump,TFRRS all_performances
"Smith, Brianna",Duke,ACC,100H,2024,SR-4,,,14.07,s,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.4,Outdoor,https://www.tfrrs.org/results/87017/5286218/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Brianna",Duke,ACC,Long Jump,2024,SR-4,,,5.57,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.9,Outdoor,https://www.tfrrs.org/results/87017/5286222/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.66,s,ACC Outdoor Track & Field Championships,2024-05-09,,,-0.7,Outdoor,https://www.tfrrs.org/results/86920/5278893/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,100H,2024,JR-3,,,13.67,s,ACC Outdoor Track & Field Championships,2024-05-09,,,-0.7,Outdoor,https://www.tfrrs.org/results/86920/5278893/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Brianna",Duke,ACC,100H,2024,SR-4,,,14.04,s,ACC Outdoor Track & Field Championships,2024-05-09,,,-0.7,Outdoor,https://www.tfrrs.org/results/86920/5278921/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Turner, Chyler",Duke,ACC,100H,2024,JR-3,,,13.86,s,ACC Outdoor Track & Field Championships,2024-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/86920/5278893/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.19,s,ACC Outdoor Track & Field Championships,2024-05-09,,,0.1,Outdoor,https://www.tfrrs.org/results/86920/5278893/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.26,s,ACC Outdoor Track & Field Championships,2024-05-09,,,-0.7,Outdoor,https://www.tfrrs.org/results/86920/5278893/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Nelson, Birgen",Duke,ACC,400H,2024,JR-3,,,1:01.07,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278883/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,58.84,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278883/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,59.41,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278883/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,56.05,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278883/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,57.70,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278883/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Doane, Maddy",Duke,ACC,400m,2024,SR-4,,,54.26,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,53.82,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,53.88,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,53.33,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,53.42,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400m,2024,JR-3,,,55.33,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Tolbert, Lauren",Duke,ACC,400m,2024,SO-2,,,52.00,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Tolbert, Lauren",Duke,ACC,400m,2024,SO-2,,,52.72,s,ACC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/86920/5278870/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2024,SO-2,,,6.00,m,ACC Outdoor Track & Field Championships,2024-05-09,,,-1.3,Outdoor,https://www.tfrrs.org/results/86920/5278894/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Rozario, Tia",Duke,ACC,Long Jump,2024,SR-4,,,5.65,m,ACC Outdoor Track & Field Championships,2024-05-09,,,0.5,Outdoor,https://www.tfrrs.org/results/86920/5278894/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Smith, Brianna",Duke,ACC,Long Jump,2024,SR-4,,,5.63,m,ACC Outdoor Track & Field Championships,2024-05-09,,,-1.7,Outdoor,https://www.tfrrs.org/results/86920/5278925/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.01,s,NCAA East First Round,2024-05-22,,,0.6,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,100H,2024,SR-4,,,13.09,s,NCAA East First Round,2024-05-22,,,1.1,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Sims, Meredith",Duke,ACC,400H,2024,JR-3,,,58.61,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,57.33,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Wilson, Skyla",Duke,ACC,400H,2024,SR-4,,,57.68,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,53.04,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"Jackson, Julia",Duke,ACC,400m,2024,SO-2,,,53.63,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,53.21,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"McGinnis, Megan",Duke,ACC,400m,2024,JR-3,,,53.45,s,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
