athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Stapleton, Tess",Stanford,ACC,Long Jump,2024,JR-3,,,6.19,m,64th Annual Mt. SAC Relays,2024-04-17,,,-0.2,Outdoor,https://www.tfrrs.org/results/84352/5221407/64th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2024,JR-3,,,5.85,m,64th Annual Mt. SAC Relays,2024-04-17,,,1.4,Outdoor,https://www.tfrrs.org/results/84352/5221407/64th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2024,SO-2,,,1:07.72,s,Payton Jordan Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/83818/5238632/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2024,FR-1,,,54.87,s,Payton Jordan Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/83818/5238627/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400m,2024,SR-4,,,55.42,s,Payton Jordan Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/83818/5238627/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2024,JR-3,,,53.52,s,Payton Jordan Invitational,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/83818/5238627/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2024,SO-2,,,5.79,m,Payton Jordan Invitational,2024-04-26,,,1.4,Outdoor,https://www.tfrrs.org/results/83818/5238629/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2024,JR-3,,,6.00,m,Payton Jordan Invitational,2024-04-26,,,-0.2,Outdoor,https://www.tfrrs.org/results/83818/5238629/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Romain, Madison",Stanford,ACC,100H,2024,SO-2,,,15.38,s,Stanford vs Cal Big Meet,2024-04-30,,,0.3,Outdoor,https://www.tfrrs.org/results/86314/5253395/Stanford_vs_Cal_Big_Meet/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2024,SO-2,,,1:08.80,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253390/Stanford_vs_Cal_Big_Meet/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2024,SR-4,,,59.09,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253390/Stanford_vs_Cal_Big_Meet/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2024,FR-1,,,55.50,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253383/Stanford_vs_Cal_Big_Meet/400-Meters,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2024,FR-1,,,56.02,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253383/Stanford_vs_Cal_Big_Meet/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2024,JR-3,,,53.61,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253383/Stanford_vs_Cal_Big_Meet/400-Meters,TFRRS all_performances
"Willis, Roisin",Stanford,ACC,400m,2024,SO-2,,,53.55,s,Stanford vs Cal Big Meet,2024-04-30,,,,Outdoor,https://www.tfrrs.org/results/86314/5253383/Stanford_vs_Cal_Big_Meet/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2024,SO-2,,,6.18,m,Stanford vs Cal Big Meet,2024-04-30,,,-0.3,Outdoor,https://www.tfrrs.org/results/86314/5253409/Stanford_vs_Cal_Big_Meet/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2024,SO-2,,,6.13,m,Stanford vs Cal Big Meet,2024-04-30,,,-2.1,Outdoor,https://www.tfrrs.org/results/86314/5253409/Stanford_vs_Cal_Big_Meet/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2024,JR-3,,,6.28,m,Stanford vs Cal Big Meet,2024-04-30,,,0.1,Outdoor,https://www.tfrrs.org/results/86314/5253409/Stanford_vs_Cal_Big_Meet/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2024,JR-3,,,5.74,m,Stanford vs Cal Big Meet,2024-04-30,,,0.6,Outdoor,https://www.tfrrs.org/results/86314/5253409/Stanford_vs_Cal_Big_Meet/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2024,SO-2,,,6.64,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,1.2,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,100H,2024,JR-3,,,13.71,s,PAC-12 Track and Field Championships,2024-05-10,,,-1.3,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2024,SR-4,,,59.37,s,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2024,FR-1,,,56.36,s,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2024,JR-3,,,54.13,s,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Wright, Cydney",Stanford,ACC,400m,2024,SO-2,,,52.51,s,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Wright, Cydney",Stanford,ACC,400m,2024,SO-2,,,52.54,s,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2024,SO-2,,,6.49,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.7,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2024,SO-2,,,5.94,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.4,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2024,JR-3,,,5.96,m,PAC-12 Track and Field Championships,2024-05-10,,,0.4,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2024,JR-3,,,5.66,m,PAC-12 Track and Field Championships,2024-05-10,,,0.5,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2024,SR-4,,,57.40,s,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2024,SR-4,,,57.81,s,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2024,JR-3,,,53.30,s,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
