athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Stewart, Jayla",Illinois,Big Ten,100H,2017,SO-2,,,13.89,seconds,EIU Big Blue Classic 2017,2017-03-31,,,1.9,Outdoor,https://www.tfrrs.org/results/50493/3076535/EIU_Big_Blue_Classic_2017/100-Hurdles,TFRRS all_performances
"Hargrove, Sade",Illinois,Big Ten,400m,2017,SO-2,,,57.40,seconds,EIU Big Blue Classic 2017,2017-03-31,,,,Outdoor,https://www.tfrrs.org/results/50493/3076552/EIU_Big_Blue_Classic_2017/400-Meters,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2017,FR-1,,,55.44,seconds,Houston Alumni Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/49148/3097994/Houston_Alumni_Invitational/400-Meters,TFRRS all_performances
"Berry, Jasmine",Illinois,Big Ten,100H,2017,JR-3,,,15.33,seconds,Illinois Twilight,2017-04-22,,,1.7,Outdoor,https://www.tfrrs.org/results/46789/3143972/Illinois_Twilight/100-Hurdles,TFRRS all_performances
"Berry, Jasmine",Illinois,Big Ten,400H,2017,JR-3,,,1:05.30,seconds,Illinois Twilight,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/46789/3144007/Illinois_Twilight/400-Hurdles,TFRRS all_performances
"Kladar, Kristina",Illinois,Big Ten,400m,2017,SO-2,,,59.83,seconds,Illinois Twilight,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/46789/3144009/Illinois_Twilight/400-Meters,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2017,FR-1,,,56.85,seconds,Illinois Twilight,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/46789/3144009/Illinois_Twilight/400-Meters,TFRRS all_performances
"Seymour, Pedrya",Illinois,Big Ten,100H,2017,JR-3,,,13.16,seconds,2017 Drake Relays presented by Hy-Vee,2017-04-26,,,0.8,Outdoor,https://www.tfrrs.org/results/51616/3161265/2017_Drake_Relays_presented_by_Hy-Vee/100-Hurdles,TFRRS all_performances
"Smyers-Jones, Kortni",Illinois,Big Ten,100H,2017,SR-4,,,14.09,seconds,2017 Drake Relays presented by Hy-Vee,2017-04-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/51616/3161265/2017_Drake_Relays_presented_by_Hy-Vee/100-Hurdles,TFRRS all_performances
"Stewart, Jayla",Illinois,Big Ten,100H,2017,SO-2,,,13.43,seconds,2017 Drake Relays presented by Hy-Vee,2017-04-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/51616/3161265/2017_Drake_Relays_presented_by_Hy-Vee/100-Hurdles,TFRRS all_performances
"Smyers-Jones, Kortni",Illinois,Big Ten,100H,2017,SR-4,,,13.82,seconds,Big Ten Outdoor Championships,2017-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/51888/3191488/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Stewart, Jayla",Illinois,Big Ten,100H,2017,SO-2,,,13.53,seconds,Big Ten Outdoor Championships,2017-05-12,,,0.4,Outdoor,https://www.tfrrs.org/results/51888/3191488/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Berry, Jasmine",Illinois,Big Ten,400H,2017,JR-3,,,1:04.92,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2017,FR-1,,,55.03,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191487/Big_Ten_Outdoor_Championships/400-Meters,TFRRS all_performances
"Phillips, Felicia",Illinois,Big Ten,400m,2017,FR-1,,,57.93,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191487/Big_Ten_Outdoor_Championships/400-Meters,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2017,SO-2,,,14.28,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,0.4,Outdoor,https://www.tfrrs.org/results/50133/3055309/Pac-12_vs_Big-10_Invitational/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,58.59,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50133/3055311/Pac-12_vs_Big-10_Invitational/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,1:00.10,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50133/3055311/Pac-12_vs_Big-10_Invitational/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.35,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50133/3055311/Pac-12_vs_Big-10_Invitational/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,54.78,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50133/3055334/Pac-12_vs_Big-10_Invitational/400-Meters,TFRRS all_performances
"McIntosh, Quashira",Nebraska,Big Ten,400m,2017,SO-2,,,58.95,seconds,Pac-12 vs Big-10 Invitational,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50133/3055334/Pac-12_vs_Big-10_Invitational/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,100H,2017,SO-2,,,13.41,seconds,2017 Husker Spring Invitational,2017-04-08,,,1.7,Outdoor,https://www.tfrrs.org/results/47644/3098277/2017_Husker_Spring_Invitational/100-Hurdles,TFRRS all_performances
"Dowell, Kristen",Nebraska,Big Ten,100H,2017,JR-3,,,14.26,seconds,2017 Husker Spring Invitational,2017-04-08,,,1.7,Outdoor,https://www.tfrrs.org/results/47644/3098277/2017_Husker_Spring_Invitational/100-Hurdles,TFRRS all_performances
"Lewis, Raynesha",Nebraska,Big Ten,100H,2017,FR-1,,,14.41,seconds,2017 Husker Spring Invitational,2017-04-08,,,0.7,Outdoor,https://www.tfrrs.org/results/47644/3098277/2017_Husker_Spring_Invitational/100-Hurdles,TFRRS all_performances
"Tweedy, Shauna",Nebraska,Big Ten,100H,2017,SO-2,,,16.05,seconds,2017 Husker Spring Invitational,2017-04-08,,,0.7,Outdoor,https://www.tfrrs.org/results/47644/3098277/2017_Husker_Spring_Invitational/100-Hurdles,TFRRS all_performances
"Dworak, Morgan",Nebraska,Big Ten,400H,2017,JR-3,,,1:05.06,seconds,2017 Husker Spring Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/47644/3098270/2017_Husker_Spring_Invitational/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,1:00.31,seconds,2017 Husker Spring Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/47644/3098270/2017_Husker_Spring_Invitational/400-Hurdles,TFRRS all_performances
"Moore, Rebecca",Nebraska,Big Ten,400H,2017,FR-1,,,1:07.66,seconds,2017 Husker Spring Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/47644/3098270/2017_Husker_Spring_Invitational/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,53.80,seconds,2017 Husker Spring Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/47644/3098264/2017_Husker_Spring_Invitational/400-Meters,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400m,2017,FR-1,,,55.50,seconds,2017 Husker Spring Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/47644/3098264/2017_Husker_Spring_Invitational/400-Meters,TFRRS all_performances
"Dowell, Kristen",Nebraska,Big Ten,400H,2017,JR-3,,,1:10.02,seconds,Tom Botts Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/51117/3120350/Tom_Botts_Invitational/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,1:00.97,seconds,Tom Botts Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/51117/3120350/Tom_Botts_Invitational/400-Hurdles,TFRRS all_performances
"Jones, Chelsey",Nebraska,Big Ten,400m,2017,FR-1,,,55.66,seconds,Tom Botts Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/51117/3120361/Tom_Botts_Invitational/400-Meters,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400m,2017,FR-1,,,56.51,seconds,Tom Botts Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/51117/3120361/Tom_Botts_Invitational/400-Meters,TFRRS all_performances
"Smith, Jessi",Nebraska,Big Ten,400m,2017,FR-1,,,59.28,seconds,Tom Botts Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/51117/3120361/Tom_Botts_Invitational/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,100H,2017,SO-2,,,13.87,seconds,John Jacobs Invitational,2017-04-21,,,-0.2,Outdoor,https://www.tfrrs.org/results/51362/3143446/John_Jacobs_Invitational/100-Hurdles,TFRRS all_performances
"Dowell, Kristen",Nebraska,Big Ten,100H,2017,JR-3,,,14.56,seconds,John Jacobs Invitational,2017-04-21,,,-0.2,Outdoor,https://www.tfrrs.org/results/51362/3143446/John_Jacobs_Invitational/100-Hurdles,TFRRS all_performances
"Horacek, Payton",Nebraska,Big Ten,100H,2017,JR-3,,,15.21,seconds,John Jacobs Invitational,2017-04-21,,,0.8,Outdoor,https://www.tfrrs.org/results/51362/3143446/John_Jacobs_Invitational/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,58.60,seconds,John Jacobs Invitational,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51362/3143434/John_Jacobs_Invitational/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,59.76,seconds,John Jacobs Invitational,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51362/3143434/John_Jacobs_Invitational/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.53,seconds,John Jacobs Invitational,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51362/3143434/John_Jacobs_Invitational/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,54.90,seconds,John Jacobs Invitational,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51362/3143445/John_Jacobs_Invitational/400-Meters,TFRRS all_performances
"Jones, Chelsey",Nebraska,Big Ten,400m,2017,FR-1,,,55.63,seconds,John Jacobs Invitational,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51362/3143445/John_Jacobs_Invitational/400-Meters,TFRRS all_performances
"Dworak, Morgan",Nebraska,Big Ten,400H,2017,JR-3,,,1:04.24,seconds,2017 Prairie Wolf Invite,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51573/3157065/2017_Prairie_Wolf_Invite/400-Hurdles,TFRRS all_performances
"Moore, Rebecca",Nebraska,Big Ten,400H,2017,FR-1,,,1:05.94,seconds,2017 Prairie Wolf Invite,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51573/3157065/2017_Prairie_Wolf_Invite/400-Hurdles,TFRRS all_performances
"Smith, Jessi",Nebraska,Big Ten,400H,2017,FR-1,,,1:05.07,seconds,2017 Prairie Wolf Invite,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51573/3157065/2017_Prairie_Wolf_Invite/400-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,57.59,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163572/Texas_Tech_Red_Raider_Shoot-Out/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,1:00.09,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163572/Texas_Tech_Red_Raider_Shoot-Out/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,58.62,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163572/Texas_Tech_Red_Raider_Shoot-Out/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,53.03,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163565/Texas_Tech_Red_Raider_Shoot-Out/400-Meters,TFRRS all_performances
"Jones, Chelsey",Nebraska,Big Ten,400m,2017,FR-1,,,54.18,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163565/Texas_Tech_Red_Raider_Shoot-Out/400-Meters,TFRRS all_performances
"Dowell, Kristen",Nebraska,Big Ten,100H,2017,JR-3,,,14.19,seconds,2017 Nebraska Invitational,2017-05-06,,,0.1,Outdoor,https://www.tfrrs.org/results/47645/3178003/2017_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2017,SO-2,,,13.80,seconds,2017 Nebraska Invitational,2017-05-06,,,0.1,Outdoor,https://www.tfrrs.org/results/47645/3178003/2017_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"Horacek, Payton",Nebraska,Big Ten,100H,2017,JR-3,,,15.14,seconds,2017 Nebraska Invitational,2017-05-06,,,0.1,Outdoor,https://www.tfrrs.org/results/47645/3178003/2017_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"Tweedy, Shauna",Nebraska,Big Ten,100H,2017,SO-2,,,16.46,seconds,2017 Nebraska Invitational,2017-05-06,,,0.6,Outdoor,https://www.tfrrs.org/results/47645/3178003/2017_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"Dworak, Morgan",Nebraska,Big Ten,400H,2017,JR-3,,,1:05.04,seconds,2017 Nebraska Invitational,2017-05-06,,,,Outdoor,https://www.tfrrs.org/results/47645/3177996/2017_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,58.96,seconds,2017 Nebraska Invitational,2017-05-06,,,,Outdoor,https://www.tfrrs.org/results/47645/3177996/2017_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Moore, Rebecca",Nebraska,Big Ten,400H,2017,FR-1,,,1:05.41,seconds,2017 Nebraska Invitational,2017-05-06,,,,Outdoor,https://www.tfrrs.org/results/47645/3177996/2017_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,100H,2017,SO-2,,,13.48,seconds,Big Ten Outdoor Championships,2017-05-12,,,0.4,Outdoor,https://www.tfrrs.org/results/51888/3191488/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Dowell, Kristen",Nebraska,Big Ten,100H,2017,JR-3,,,13.91,seconds,Big Ten Outdoor Championships,2017-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/51888/3191488/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2017,SO-2,,,13.63,seconds,Big Ten Outdoor Championships,2017-05-12,,,1.4,Outdoor,https://www.tfrrs.org/results/51888/3191488/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Horacek, Payton",Nebraska,Big Ten,100H,2017,JR-3,,,15.28,seconds,Big Ten Outdoor Championships,2017-05-12,,,-0.6,Outdoor,https://www.tfrrs.org/results/51888/3191638/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,57.68,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,58.35,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,59.20,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,59.55,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.08,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.22,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191465/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,54.45,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191487/Big_Ten_Outdoor_Championships/400-Meters,TFRRS all_performances
"Jones, Chelsey",Nebraska,Big Ten,400m,2017,FR-1,,,54.74,seconds,Big Ten Outdoor Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51888/3191487/Big_Ten_Outdoor_Championships/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,58.52,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,59.78,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Hill, Virginia",Nebraska,Big Ten,400H,2017,SR-4,,,59.90,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.16,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2017,FR-1,,,59.75,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2017,FR-1,,,54.32,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197647/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2017,SO-2,,,59.24,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,,Outdoor,https://www.tfrrs.org/results/51935/3199097/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Johnson, Alaysha",Oregon,Big Ten,100H,2017,SO-2,,,12.69,seconds,Florida Relays,2017-03-30,,,2.0,Outdoor,https://www.tfrrs.org/results/48929/3076623/Florida_Relays/100-Hurdles,TFRRS all_performances
"Wallace, Sasha",Oregon,Big Ten,100H,2017,SR-4,,,12.94,seconds,Florida Relays,2017-03-30,,,2.0,Outdoor,https://www.tfrrs.org/results/48929/3076623/Florida_Relays/100-Hurdles,TFRRS all_performances
"Greenleaf, Madi",Oregon,Big Ten,400H,2017,JR-3,,,1:02.84,seconds,Florida Relays,2017-03-30,,,,Outdoor,https://www.tfrrs.org/results/48929/3076614/Florida_Relays/400-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,400H,2017,JR-3,,,1:02.22,seconds,Florida Relays,2017-03-30,,,,Outdoor,https://www.tfrrs.org/results/48929/3076614/Florida_Relays/400-Hurdles,TFRRS all_performances
"Stephen, Keera",Oregon,Big Ten,400H,2017,SO-2,,,1:13.08,seconds,John Knight Twilight,2017-04-07,,,,Outdoor,https://www.tfrrs.org/results/49885/3095570/John_Knight_Twilight/400-Hurdles,TFRRS all_performances
"Johnson, Alaysha",Oregon,Big Ten,100H,2017,SO-2,,,15.76,seconds,Mt. SAC Relays,2017-04-13,,,-0.4,Outdoor,https://www.tfrrs.org/results/51129/3123098/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Wallace, Sasha",Oregon,Big Ten,100H,2017,SR-4,,,13.56,seconds,Mt. SAC Relays,2017-04-13,,,-0.4,Outdoor,https://www.tfrrs.org/results/51129/3123098/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,400H,2017,SO-2,,,1:01.89,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123027/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,400H,2017,JR-3,,,1:01.66,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123027/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Dunmore, Makenzie",Oregon,Big Ten,400m,2017,FR-1,,,53.05,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123154/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Guster, Elexis",Oregon,Big Ten,400m,2017,SR-4,,,52.69,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123154/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Horsley, Ashante",Oregon,Big Ten,400m,2017,SR-4,,,54.49,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123154/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Waller, Hannah",Oregon,Big Ten,400m,2017,FR-1,,,53.13,seconds,Mt. SAC Relays,2017-04-13,,,,Outdoor,https://www.tfrrs.org/results/51129/3123035/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Johnson, Alaysha",Oregon,Big Ten,100H,2017,SO-2,,,12.88,seconds,Penn Relays,2017-04-27,,,-0.8,Outdoor,https://www.tfrrs.org/results/51632/3163731/Penn_Relays/100-Hurdles,TFRRS all_performances
"Johnson, Alaysha",Oregon,Big Ten,100H,2017,SO-2,,,13.05,seconds,Penn Relays,2017-04-27,,,1.5,Outdoor,https://www.tfrrs.org/results/51632/3163704/Penn_Relays/100-Hurdles,TFRRS all_performances
"Foster, Rhesa",Oregon,Big Ten,100H,2017,FR-1,,,14.30,seconds,Oregon State University High Performance,2017-04-28,,,+0.0,Outdoor,https://www.tfrrs.org/results/48540/3162683/Oregon_State_University_High_Performance/100-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,100H,2017,SO-2,,,14.19,seconds,Oregon State University High Performance,2017-04-28,,,0.4,Outdoor,https://www.tfrrs.org/results/48540/3162683/Oregon_State_University_High_Performance/100-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,400H,2017,SO-2,,,1:00.03,seconds,Oregon State University High Performance,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48540/3162700/Oregon_State_University_High_Performance/400-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,400H,2017,JR-3,,,1:00.89,seconds,Oregon State University High Performance,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48540/3162700/Oregon_State_University_High_Performance/400-Hurdles,TFRRS all_performances
"Stephen, Keera",Oregon,Big Ten,400H,2017,SO-2,,,1:06.03,seconds,Oregon Twilight,2017-05-05,,,,Outdoor,https://www.tfrrs.org/results/49983/3174897/Oregon_Twilight/400-Hurdles,TFRRS all_performances
