athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Williams, Kiara",Alabama,SEC,Long Jump,2019,SR-4,,,6.29,m,War Eagle Invitational 2019,2019-04-19,,,1.2,Outdoor,https://www.tfrrs.org/results/57198/3790584/War_Eagle_Invitational_2019/Long-Jump,TFRRS all_performances
"Baker, D'Jai",Alabama,SEC,400m,2019,JR-3,,,53.37,seconds,LSU Invitational,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/57943/3810044/LSU_Invitational/400-Meters,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2019,JR-3,,,53.09,seconds,LSU Invitational,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/57943/3810044/LSU_Invitational/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,52.35,seconds,LSU Invitational,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/57943/3810044/LSU_Invitational/400-Meters,TFRRS all_performances
"Roberson, Takyera",Alabama,SEC,400m,2019,JR-3,,,52.62,seconds,LSU Invitational,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/57943/3810044/LSU_Invitational/400-Meters,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2019,SR-4,,,6.48,m,LSU Invitational,2019-04-27,,,1.4,Outdoor,https://www.tfrrs.org/results/57943/3810026/LSU_Invitational/Long-Jump,TFRRS all_performances
"Baker, D'Jai",Alabama,SEC,400m,2019,JR-3,,,54.09,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2019,JR-3,,,53.37,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,52.84,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,53.16,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2019,SR-4,,,6.53,m,SEC Outdoor Track & Field Championships,2019-05-09,,,0.6,Outdoor,https://www.tfrrs.org/results/61797/3840910/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Baker, D'Jai",Alabama,SEC,400m,2019,JR-3,,,DNF,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,First Round,,,Outdoor,https://tfrrs.org/athletes/7040922/Alabama/D%27Jai_Baker,legacy_source_needs_review
"Funcheon, Katie",Alabama,SEC,400m,2019,JR-3,,,52.49,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2019,JR-3,,,52.89,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,51.73,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,52.63,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Roberson, Takyera",Alabama,SEC,400m,2019,JR-3,,,52.93,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Roberson, Takyera",Alabama,SEC,400m,2019,JR-3,,,53.01,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2019,SR-4,,,6.16,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.1,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2019,JR-3,,,54.18,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McDonald, Natassha",Alabama,SEC,400m,2019,JR-3,,,52.75,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2019,SR-4,,,6.23,m,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,0.4,Outdoor,https://www.tfrrs.org/results/62668/3850652/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.46,seconds,FSU Relays (College),2019-03-22,,,1.9,Outdoor,https://www.tfrrs.org/results/60843/3696045/FSU_Relays_College/100-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,58.86,seconds,FSU Relays (College),2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/60843/3696041/FSU_Relays_College/400-Hurdles,TFRRS all_performances
"Ghee, Lauryn",Florida,SEC,400m,2019,SO-2,,,57.05,seconds,FSU Relays (College),2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/60843/3696039/FSU_Relays_College/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2019,SR-4,,,6.36,m,FSU Relays (College),2019-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/60843/3696027/FSU_Relays_College/Long-Jump,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,6.24,m,FSU Relays (College),2019-03-22,,,1.0,Outdoor,https://www.tfrrs.org/results/60843/3696027/FSU_Relays_College/Long-Jump,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.56,seconds,Florida Relays,2019-03-28,,,0.2,Outdoor,https://www.tfrrs.org/results/59113/3716304/Florida_Relays/100-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,58.91,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716328/Florida_Relays/400-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,50.96,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716336/Florida_Relays/400-Meters,TFRRS all_performances
"Ghee, Lauryn",Florida,SEC,400m,2019,SO-2,,,55.79,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716336/Florida_Relays/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,52.82,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716336/Florida_Relays/400-Meters,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,6.20,m,Florida Relays,2019-03-28,,,-1.1,Outdoor,https://www.tfrrs.org/results/59113/3716344/Florida_Relays/Long-Jump,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.40,seconds,LSU Alumni Gold,2019-04-20,Final,9.0,2.8,Outdoor,https://tf.tfrrs.org/athletes/6099859/Florida/Brandee_Johnson.html,legacy_source_needs_review
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,58.93,seconds,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790501/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2019,FR-1,,,52.77,seconds,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790535/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Ghee, Lauryn",Florida,SEC,400m,2019,SO-2,,,55.71,seconds,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790520/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,53.07,seconds,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790535/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2019,SR-4,,,6.40,m,LSU Alumni Gold,2019-04-20,,,1.3,Outdoor,https://www.tfrrs.org/results/57942/3790537/LSU_Alumni_Gold/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,Long Jump,2019,SO-2,,,5.74,m,LSU Alumni Gold,2019-04-20,,,1.8,Outdoor,https://www.tfrrs.org/results/57942/3790496/LSU_Alumni_Gold/Long-Jump,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,6.01,m,LSU Alumni Gold,2019-04-20,,,1.5,Outdoor,https://www.tfrrs.org/results/57942/3790537/LSU_Alumni_Gold/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,100H,2019,SO-2,,,14.87,seconds,UF Tom Jones Memorial,2019-04-26,,,0.7,Outdoor,https://www.tfrrs.org/results/57289/3810321/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.39,seconds,UF Tom Jones Memorial,2019-04-26,,,1.1,Outdoor,https://www.tfrrs.org/results/57289/3810321/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.90,seconds,UF Tom Jones Memorial,2019-04-26,Final,9.0,2.3,Outdoor,https://tf.tfrrs.org/athletes/6099859/Florida/Brandee_Johnson.html,legacy_source_needs_review
"Mitchell, Timetria",Florida,SEC,100H,2019,JR-3,,,13.86,seconds,UF Tom Jones Memorial,2019-04-26,,,1.9,Outdoor,https://www.tfrrs.org/results/57289/3810321/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,59.07,seconds,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810311/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2019,FR-1,,,54.09,seconds,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810301/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,51.88,seconds,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810301/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Ghee, Lauryn",Florida,SEC,400m,2019,SO-2,,,56.21,seconds,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810301/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,52.53,seconds,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810301/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,Long Jump,2019,SO-2,,,6.08,m,UF Tom Jones Memorial,2019-04-26,,,0.2,Outdoor,https://www.tfrrs.org/results/57289/3810336/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,6.09,m,UF Tom Jones Memorial,2019-04-26,,,0.7,Outdoor,https://www.tfrrs.org/results/57289/3810336/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,13.47,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,0.2,Outdoor,https://www.tfrrs.org/results/61797/3840900/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Mitchell, Timetria",Florida,SEC,100H,2019,JR-3,,,13.56,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,0.2,Outdoor,https://www.tfrrs.org/results/61797/3840900/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,400H,2019,JR-3,,,1:00.48,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840877/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,400H,2019,JR-3,,,1:00.66,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840877/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,1:01.92,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840877/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2019,FR-1,,,52.15,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2019,FR-1,,,52.55,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,52.12,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,53.41,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Ghee, Lauryn",Florida,SEC,400m,2019,SO-2,,,56.37,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,53.16,seconds,SEC Outdoor Track & Field Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/61797/3840898/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2019,SR-4,,,6.65,m,SEC Outdoor Track & Field Championships,2019-05-09,,,1.3,Outdoor,https://www.tfrrs.org/results/61797/3840910/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,Long Jump,2019,SO-2,,,5.93,m,SEC Outdoor Track & Field Championships,2019-05-09,,,1.7,Outdoor,https://www.tfrrs.org/results/61797/3841780/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,6.14,m,SEC Outdoor Track & Field Championships,2019-05-09,,,1.8,Outdoor,https://www.tfrrs.org/results/61797/3840910/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Johnson, Brandee",Florida,SEC,100H,2019,JR-3,,,36.06,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,-0.2,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Mitchell, Timetria",Florida,SEC,100H,2019,JR-3,,,13.41,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,Quarterfinal,,2.3,Outdoor,https://www.tfrrs.org/athletes/6099861/Florida/Timetria_Mitchell.html,legacy_source_needs_review
"Mitchell, Timetria",Florida,SEC,100H,2019,JR-3,,,13.45,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.8,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,58.68,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849018/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
"Stephens, Nikki",Florida,SEC,400H,2019,SO-2,,,59.52,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849018/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2019,FR-1,,,53.99,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,51.35,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,52.21,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,52.45,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,52.61,seconds,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2019,SR-4,,,6.07,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.2,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,Long Jump,2019,SO-2,,,5.91,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.6,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Penn, Kala",Florida,SEC,Long Jump,2019,JR-3,,,5.91,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.1,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,100H,2019,SO-2,,,14.15,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,2.0,Outdoor,https://www.tfrrs.org/results/62668/3851131/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,51.00,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2019,SR-4,,,51.62,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2019,SO-2,,,53.75,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2019,SR-4,,,6.84,m,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,1.5,Outdoor,https://www.tfrrs.org/results/62668/3850652/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Froeynes, Amanda",Florida,SEC,Long Jump,2019,SO-2,,,5.90,m,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,-0.6,Outdoor,https://www.tfrrs.org/results/62668/3851135/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Kopp, Makenzi",Georgia,SEC,400H,2019,JR-3,,,1:03.91,seconds,Yellow Jacket Invitational,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59266/3679658/Yellow_Jacket_Invitational/400-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2019,SO-2,,,1:03.57,seconds,Yellow Jacket Invitational,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59266/3679658/Yellow_Jacket_Invitational/400-Hurdles,TFRRS all_performances
"Kopp, Makenzi",Georgia,SEC,400H,2019,JR-3,,,1:04.09,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716328/Florida_Relays/400-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2019,SO-2,,,1:02.17,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716328/Florida_Relays/400-Hurdles,TFRRS all_performances
"Tanner, Amber",Georgia,SEC,400m,2019,JR-3,,,53.59,seconds,Florida Relays,2019-03-28,,,,Outdoor,https://www.tfrrs.org/results/59113/3716336/Florida_Relays/400-Meters,TFRRS all_performances
"Carothers, Imani",Georgia,SEC,100H,2019,FR-1,,,14.41,seconds,Spec Towns Invitational,2019-04-05,,,-0.5,Outdoor,https://www.tfrrs.org/results/61468/3741099/Spec_Towns_Invitational/100-Hurdles,TFRRS all_performances
"Lester, Sterling",Georgia,SEC,100H,2019,FR-1,,,13.41,seconds,Spec Towns Invitational,2019-04-05,,,0.5,Outdoor,https://www.tfrrs.org/results/61468/3741104/Spec_Towns_Invitational/100-Hurdles,TFRRS all_performances
"Kopp, Makenzi",Georgia,SEC,400H,2019,JR-3,,,1:03.06,seconds,Spec Towns Invitational,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/61468/3741076/Spec_Towns_Invitational/400-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2019,SO-2,,,1:02.22,seconds,Spec Towns Invitational,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/61468/3741076/Spec_Towns_Invitational/400-Hurdles,TFRRS all_performances
"Kopp, Makenzi",Georgia,SEC,400m,2019,JR-3,,,57.00,seconds,Spec Towns Invitational,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/61468/3741097/Spec_Towns_Invitational/400-Meters,TFRRS all_performances
"Ransby, Micaiah",Georgia,SEC,400m,2019,JR-3,,,53.71,seconds,Spec Towns Invitational,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/61468/3741097/Spec_Towns_Invitational/400-Meters,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400m,2019,SO-2,,,57.28,seconds,Spec Towns Invitational,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/61468/3741097/Spec_Towns_Invitational/400-Meters,TFRRS all_performances
"Lester, Sterling",Georgia,SEC,Long Jump,2019,FR-1,,,5.75,m,Spec Towns Invitational,2019-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/61468/3741108/Spec_Towns_Invitational/Long-Jump,TFRRS all_performances
"Marsh, Titiana",Georgia,SEC,Long Jump,2019,FR-1,,,6.04,m,Spec Towns Invitational,2019-04-05,,,0.8,Outdoor,https://www.tfrrs.org/results/61468/3741109/Spec_Towns_Invitational/Long-Jump,TFRRS all_performances
