athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Romain, Madison",Stanford,ACC,400H,2025,JR-3,,,1:05.66,s,Payton Jordan Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/89850/5596382/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2025,SO-2,,,55.65,s,Payton Jordan Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/89850/5596378/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2025,SR-4,,,57.50,s,Payton Jordan Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/89850/5596378/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2025,SO-2,,,56.04,s,Payton Jordan Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/89850/5596378/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Willis, Roisin",Stanford,ACC,400m,2025,JR-3,,,52.89,s,Payton Jordan Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/89850/5596378/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Guerrero, Arianna",Stanford,ACC,Long Jump,2025,SO-2,,,5.90,m,Payton Jordan Invitational,2025-04-25,,,0.5,Outdoor,https://www.tfrrs.org/results/89850/5596379/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2025,JR-3,,,5.72,m,Payton Jordan Invitational,2025-04-25,,,1.0,Outdoor,https://www.tfrrs.org/results/89850/5596379/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2025,SR-4,,,5.87,m,Payton Jordan Invitational,2025-04-25,,,1.1,Outdoor,https://www.tfrrs.org/results/89850/5596379/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Duran, Sevilla",Stanford,ACC,400H,2025,SR-4,,,1:00.34,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623382/The_130th_Big_Meet/400-Hurdles,TFRRS all_performances
"Rivas, Sara",Stanford,ACC,400H,2025,FR-1,,,1:05.26,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623382/The_130th_Big_Meet/400-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2025,JR-3,,,1:03.32,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623382/The_130th_Big_Meet/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2025,SO-2,,,54.93,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623375/The_130th_Big_Meet/400-Meters,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2025,SR-4,,,56.52,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623375/The_130th_Big_Meet/400-Meters,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2025,SO-2,,,55.60,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623375/The_130th_Big_Meet/400-Meters,TFRRS all_performances
"Willis, Roisin",Stanford,ACC,400m,2025,JR-3,,,53.15,s,The 130th Big Meet,2025-05-03,,,,Outdoor,https://www.tfrrs.org/results/87405/5623375/The_130th_Big_Meet/400-Meters,TFRRS all_performances
Ariana Guerrero,Stanford,ACC,Long Jump,2025,SO-2,,,5.85,m,Big Meet,2025-05-03,Final,2,,Outdoor,https://gostanford.com/news/2025/05/3/three-straight-for-card-women-at-big-meet,legacy_source_needs_review
"Guerrero, Arianna",Stanford,ACC,Long Jump,2025,SO-2,,,5.85,m,The 130th Big Meet,2025-05-03,,,0.3,Outdoor,https://www.tfrrs.org/results/87405/5623401/The_130th_Big_Meet/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2025,JR-3,,,6.26,m,The 130th Big Meet,2025-05-03,,,0.1,Outdoor,https://www.tfrrs.org/results/87405/5623401/The_130th_Big_Meet/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2025,JR-3,,,5.56,m,The 130th Big Meet,2025-05-03,,,-0.7,Outdoor,https://www.tfrrs.org/results/87405/5623401/The_130th_Big_Meet/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2025,SR-4,,,5.81,m,The 130th Big Meet,2025-05-03,,,-0.6,Outdoor,https://www.tfrrs.org/results/87405/5623401/The_130th_Big_Meet/Long-Jump,TFRRS all_performances
"Duran, Sevilla",Stanford,ACC,400H,2025,SR-4,,,59.60,s,ACC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/91057/5657842/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2025,SO-2,,,54.98,s,ACC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/91057/5659283/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Guerrero, Arianna",Stanford,ACC,Long Jump,2025,SO-2,,,5.68,m,ACC Outdoor Track & Field Championships,2025-05-15,,,-0.1,Outdoor,https://www.tfrrs.org/results/91057/5659293/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2025,JR-3,,,6.54,m,ACC Outdoor Track & Field Championships,2025-05-15,,,0.5,Outdoor,https://www.tfrrs.org/results/91057/5659293/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2025,JR-3,,,5.96,m,ACC Outdoor Track & Field Championships,2025-05-15,,,1.3,Outdoor,https://www.tfrrs.org/results/91057/5659293/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2025,SR-4,,,6.26,m,ACC Outdoor Track & Field Championships,2025-05-15,,,1.6,Outdoor,https://www.tfrrs.org/results/91057/5659293/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2025,JR-3,,,6.65,m,NCAA Division I West First Round,2025-05-28,,,1.5,Outdoor,https://www.tfrrs.org/results/92621/5669907/NCAA_Division_I_West_First_Round/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2025,SR-4,,,6.18,m,NCAA Division I West First Round,2025-05-28,,,0.3,Outdoor,https://www.tfrrs.org/results/92621/5669907/NCAA_Division_I_West_First_Round/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2025,JR-3,,,6.70,m,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,1.4,Outdoor,https://www.tfrrs.org/results/92668/5672519/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
