athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Peisner, Camille",Stanford,ACC,400m,2023,SO-2,,,56.81,s,Stanford Invitational,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77089/4767561/Stanford_Invitational/400-Meters,TFRRS all_performances
"Price, Trinity",Stanford,ACC,400m,2023,SO-2,,,55.51,s,Stanford Invitational,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77089/4767561/Stanford_Invitational/400-Meters,TFRRS all_performances
"Whittaker, Juliette",Stanford,ACC,400m,2023,FR-1,,,53.74,s,Stanford Invitational,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77089/4767561/Stanford_Invitational/400-Meters,TFRRS all_performances
"Wright, Cydney",Stanford,ACC,400m,2023,FR-1,,,53.78,s,Stanford Invitational,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77089/4767561/Stanford_Invitational/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.41,m,Stanford Invitational,2023-03-31,,,-0.1,Outdoor,https://www.tfrrs.org/results/77089/4767555/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2023,FR-1,,,5.96,m,Stanford Invitational,2023-03-31,,,1.5,Outdoor,https://www.tfrrs.org/results/77089/4767605/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2023,SO-2,,,5.69,m,Stanford Invitational,2023-03-31,,,1.0,Outdoor,https://www.tfrrs.org/results/77089/4767605/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Miller, Elise",Stanford,ACC,100H,2023,SO-2,,,14.35,s,2023 Brutus Hamilton Multis,2023-04-06,,,0.6,Outdoor,https://www.tfrrs.org/results/77975/4794518/2023_Brutus_Hamilton_Multis/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,100H,2023,FR-1,,,16.10,s,2023 Brutus Hamilton,2023-04-08,,,-0.9,Outdoor,https://www.tfrrs.org/results/77969/4799098/2023_Brutus_Hamilton/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2023,FR-1,,,1:04.88,s,2023 Brutus Hamilton,2023-04-08,,,,Outdoor,https://www.tfrrs.org/results/77969/4799083/2023_Brutus_Hamilton/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,59.92,s,2023 Brutus Hamilton,2023-04-08,,,,Outdoor,https://www.tfrrs.org/results/77969/4799083/2023_Brutus_Hamilton/400-Hurdles,TFRRS all_performances
"Olomu, Megan",Stanford,ACC,400m,2023,SO-2,,,59.36,s,2023 Brutus Hamilton,2023-04-08,,,,Outdoor,https://www.tfrrs.org/results/77969/4799097/2023_Brutus_Hamilton/400-Meters,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2023,SO-2,,,57.04,s,2023 Brutus Hamilton,2023-04-08,,,,Outdoor,https://www.tfrrs.org/results/77969/4799097/2023_Brutus_Hamilton/400-Meters,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2023,FR-1,,,5.87,m,2023 Brutus Hamilton,2023-04-08,,,0.9,Outdoor,https://www.tfrrs.org/results/77969/4799093/2023_Brutus_Hamilton/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2023,SO-2,,,5.63,m,2023 Brutus Hamilton,2023-04-08,,,-0.1,Outdoor,https://www.tfrrs.org/results/77969/4799093/2023_Brutus_Hamilton/Long-Jump,TFRRS all_performances
"Miller, Elise",Stanford,ACC,100H,2023,SO-2,,,14.50,s,63rd Annual Mt. SAC Relays,2023-04-12,,,-0.2,Outdoor,https://www.tfrrs.org/results/77931/4827017/63rd_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2023,FR-1,,,1:06.20,s,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826975/63rd_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,1:00.08,s,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826975/63rd_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2023,SO-2,,,56.36,s,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826994/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Price, Trinity",Stanford,ACC,400m,2023,SO-2,,,55.70,s,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826994/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,52.72,s,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826994/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.40,m,63rd Annual Mt. SAC Relays,2023-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/77931/4827056/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2023,FR-1,,,5.76,m,63rd Annual Mt. SAC Relays,2023-04-12,,,0.2,Outdoor,https://www.tfrrs.org/results/77931/4827056/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2023,SO-2,,,5.71,m,63rd Annual Mt. SAC Relays,2023-04-12,,,-0.5,Outdoor,https://www.tfrrs.org/results/77931/4827056/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Romain, Madison",Stanford,ACC,100H,2023,FR-1,,,15.88,s,Payton Jordan Invitational,2023-04-21,,,-0.4,Outdoor,https://www.tfrrs.org/results/77607/4853742/Payton_Jordan_Invitational/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2023,FR-1,,,1:05.57,s,Payton Jordan Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/77607/4850062/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,58.82,s,Payton Jordan Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/77607/4850062/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2023,SO-2,,,56.75,s,Payton Jordan Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/77607/4853745/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400m,2023,JR-3,,,54.94,s,Payton Jordan Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/77607/4853745/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Kern, Kelly",Stanford,ACC,Long Jump,2023,JR-3,,,5.05,m,Payton Jordan Invitational,2023-04-21,,,1.9,Outdoor,https://www.tfrrs.org/results/77607/4850059/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Kistler, Lianne",Stanford,ACC,Long Jump,2023,SO-2,,,5.19,m,Payton Jordan Invitational,2023-04-21,,,1.3,Outdoor,https://www.tfrrs.org/results/77607/4850059/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2023,SO-2,,,5.99,m,Payton Jordan Invitational,2023-04-21,,,0.5,Outdoor,https://www.tfrrs.org/results/77607/4850059/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Wong, Laurel",Stanford,ACC,Long Jump,2023,JR-3,,,5.22,m,Payton Jordan Invitational,2023-04-21,,,1.1,Outdoor,https://www.tfrrs.org/results/77607/4850059/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2023,SO-2,,,5.30,m,Payton Jordan Invitational,2023-04-21,,,0.1,Outdoor,https://www.tfrrs.org/results/77607/4850059/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Romain, Madison",Stanford,ACC,100H,2023,FR-1,,,15.14,s,The 128th Big Meet,2023-04-29,,,0.7,Outdoor,https://www.tfrrs.org/results/77976/4880241/The_128th_Big_Meet/100-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2023,FR-1,,,1:18.98,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880237/The_128th_Big_Meet/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,59.45,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880237/The_128th_Big_Meet/400-Hurdles,TFRRS all_performances
"Peisner, Camille",Stanford,ACC,400m,2023,SO-2,,,57.24,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880230/The_128th_Big_Meet/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,52.07,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880230/The_128th_Big_Meet/400-Meters,TFRRS all_performances
"Willis, Roisin",Stanford,ACC,400m,2023,FR-1,,,53.41,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880230/The_128th_Big_Meet/400-Meters,TFRRS all_performances
"Wright, Cydney",Stanford,ACC,400m,2023,FR-1,,,53.02,s,The 128th Big Meet,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/77976/4880230/The_128th_Big_Meet/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.12,m,The 128th Big Meet,2023-04-29,,,-1.5,Outdoor,https://www.tfrrs.org/results/77976/4880256/The_128th_Big_Meet/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2023,FR-1,,,5.84,m,The 128th Big Meet,2023-04-29,,,-1.0,Outdoor,https://www.tfrrs.org/results/77976/4880256/The_128th_Big_Meet/Long-Jump,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,Long Jump,2023,SO-2,,,5.80,m,The 128th Big Meet,2023-04-29,,,1.0,Outdoor,https://www.tfrrs.org/results/77976/4880256/The_128th_Big_Meet/Long-Jump,TFRRS all_performances
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2023,SO-2,,,5.68,m,The 128th Big Meet,2023-04-29,,,0.6,Outdoor,https://www.tfrrs.org/results/77976/4880256/The_128th_Big_Meet/Long-Jump,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,58.22,s,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929160/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,59.26,s,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929160/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,51.71,s,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,52.97,s,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Wright, Cydney",Stanford,ACC,400m,2023,FR-1,,,54.04,s,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.74,m,Pac-12 Track & Field Championships,2023-05-12,,,1.8,Outdoor,https://www.tfrrs.org/results/79702/4929145/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2023,FR-1,,,5.78,m,Pac-12 Track & Field Championships,2023-05-13,Final,18.0,wind-aided,Outdoor,https://gostanford.com/news/2023/05/14/jones-wins-pac-12-title-1,legacy_source_needs_review
"Stapleton, Tess",Stanford,ACC,Long Jump,2023,SO-2,,,5.90,m,Pac-12 Track & Field Championships,2023-05-13,Final,12.0,wind-aided,Outdoor,https://gostanford.com/news/2023/05/14/jones-wins-pac-12-title-1,legacy_source_needs_review
"Zwaanstra, Teagan",Stanford,ACC,Long Jump,2023,SO-2,,,5.86,m,Pac-12 Track & Field Championships,2023-05-13,Final,14.0,wind-aided,Outdoor,https://gostanford.com/news/2023/05/14/jones-wins-pac-12-title-1,legacy_source_needs_review
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,58.98,s,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Thomas, Samantha",Stanford,ACC,400H,2023,JR-3,,,59.31,s,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,51.99,s,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Valmon, Maya",Stanford,ACC,400m,2023,SO-2,,,52.24,s,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.43,m,NCAA West Preliminary Round,2023-05-24,,,2.0,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2023,FR-1,,,6.86,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,0.1,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
