athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Isabel Wakefield,Duke,ACC,100H,2022,SR,,,13.26,s,Duke Invitational,2022-04-07,Final,3,-0.3,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Chyler Turner,Duke,ACC,400H,2022,FR,,,63.12,s,Duke Invitational,2022-04-07,Final,8,,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,56.52,s,Duke Invitational,2022-04-07,Final,1,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Meredith Sims,Duke,ACC,400H,2022,FR,,,65.13,s,Duke Invitational,2022-04-07,Final,17,,Outdoor,https://indiana.tfrrs.org/athletes/7975661/Duke/Meredith_Sims,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,400H,2022,SR,,,62.26,s,Duke Invitational,2022-04-07,Final,7,,Outdoor,https://tfrrs.org/athletes/7020658/Duke/Nikki_Merritt,verified 2022 outdoor result
Carly King,Duke,ACC,400m,2022,JR,,,53.76,s,Duke Invitational,2022-04-07,Final,2,,Outdoor,https://nh.tfrrs.org/athletes/7527990/Duke/Carly_King.html,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,54.18,s,Duke Invitational,2022-04-07,Final,5,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Kiara Ekeigwe,Duke,ACC,400m,2022,SO,,,58.53,s,Duke Invitational,2022-04-07,Final,28,,Outdoor,https://www.tfrrs.org/results/74378/4483040/Duke_Invitational/400-Meters,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,54.04,s,Duke Invitational,2022-04-07,Final,3,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,Long Jump,2022,SR,,,5.99,m,Tobacco Road Challenge,2022-04-10,Final,2,,Outdoor,https://goduke.com/sports/track-and-field/roster/nikki-merritt/17760,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,13.78,s,High Point - Meet of Champions,2022-04-15,Final,4,2.1,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,100H,2022,SR,,,DNF,s,High Point - Meet of Champions,2022-04-15,Final,,2.1,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,100H,2022,GR,,,13.79,s,High Point - Meet of Champions,2022-04-15,Final,5,2.1,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Chyler Turner,Duke,ACC,400H,2022,FR,,,66.03,s,High Point - Meet of Champions,2022-04-15,Final,14,,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,400H,2022,SR,,,DNF,s,High Point - Meet of Champions,2022-04-15,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,56.12,s,High Point - Meet of Champions,2022-04-15,Final,1,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Meredith Sims,Duke,ACC,400H,2022,FR,,,64.14,s,High Point - Meet of Champions,2022-04-15,Final,10,,Outdoor,https://indiana.tfrrs.org/athletes/7975661/Duke/Meredith_Sims,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,400H,2022,SR,,,61.22,s,High Point - Meet of Champions,2022-04-15,Final,3,,Outdoor,https://tfrrs.org/athletes/7020658/Duke/Nikki_Merritt,verified 2022 outdoor result
Abby Geiser,Duke,ACC,400m,2022,FR,,,56.13,s,High Point - Meet of Champions,2022-04-15,Final,7,,Outdoor,https://www.tfrrs.org/athletes/7975663/Duke/Abby_Geiser,verified 2022 outdoor result
Carly King,Duke,ACC,400m,2022,JR,,,54.46,s,High Point - Meet of Champions,2022-04-15,Final,3,,Outdoor,https://nh.tfrrs.org/athletes/7527990/Duke/Carly_King.html,verified 2022 outdoor result
Kiara Ekeigwe,Duke,ACC,400m,2022,SO,,,57.32,s,High Point - Meet of Champions,2022-04-15,Final,12,,Outdoor,https://www.tfrrs.org/results/74603/4503127/High_Point_-_Meet_of_Champions/400-Meters,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,53.94,s,High Point - Meet of Champions,2022-04-15,Final,2,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,Long Jump,2022,GR,,,6.19,m,High Point - Meet of Champions,2022-04-15,Final,2,3.4,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Brianna Smith,Duke,ACC,100H,2022,SO,,,14.17,s,Virginia Challenge,2022-04-22,Final,,2.5,Outdoor,https://nh.tfrrs.org/athletes/7723645/Duke/Brianna_Smith,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,14.10,s,Virginia Challenge,2022-04-22,Final,12,-1.7,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.40,s,Virginia Challenge,2022-04-22,Final,2,0.1,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,100H,2022,GR,,,14.18,s,Virginia Challenge,2022-04-22,Final,17,-1.7,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Chyler Turner,Duke,ACC,400H,2022,FR,,,DNF,s,Virginia Challenge,2022-04-22,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,400H,2022,GR,,,58.45,s,Virginia Challenge,2022-04-22,Final,2,,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,400H,2022,SR,,,59.99,s,Virginia Challenge,2022-04-22,Final,7,,Outdoor,https://tfrrs.org/athletes/7020658/Duke/Nikki_Merritt,verified 2022 outdoor result
Abby Geiser,Duke,ACC,400m,2022,FR,,,56.00,s,Virginia Challenge,2022-04-22,Final,26,,Outdoor,https://www.tfrrs.org/athletes/7975663/Duke/Abby_Geiser,verified 2022 outdoor result
Carly King,Duke,ACC,400m,2022,JR,,,54.45,s,Virginia Challenge,2022-04-22,Final,,,Outdoor,https://nh.tfrrs.org/athletes/7527990/Duke/Carly_King.html,verified 2022 outdoor result
Hailey Williams,Duke,ACC,400m,2022,SO,,,56.58,s,Virginia Challenge,2022-04-22,Final,33,,Outdoor,https://tfrrs.org/athletes/7723644/Duke/Hailey_Williams.html,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,54.48,s,Virginia Challenge,2022-04-22,Final,5,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,54.51,s,Virginia Challenge,2022-04-22,Final,6,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,Long Jump,2022,GR,,,6.18,m,Virginia Challenge,2022-04-22,Final,4,0.9,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,Long Jump,2022,SR,,,6.24,m,Virginia Challenge,2022-04-22,Final,2,0.2,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,14.07,s,Virginia Grand Prix,2022-05-01,Final,3,-0.1,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.48,s,Virginia Grand Prix,2022-05-01,Final,2,-0.1,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,100H,2022,SR,,,13.30,s,Virginia Grand Prix,2022-05-01,Final,1,-0.1,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Chyler Turner,Duke,ACC,400H,2022,FR,,,DNF,s,Virginia Grand Prix,2022-05-01,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Hailey Williams,Duke,ACC,400m,2022,SO,,,58.04,s,Virginia Grand Prix,2022-05-01,Final,8,,Outdoor,https://tfrrs.org/athletes/7723644/Duke/Hailey_Williams.html,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,54.47,s,Virginia Grand Prix,2022-05-01,Final,4,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,54.25,s,Virginia Grand Prix,2022-05-01,Final,3,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Brianna Smith,Duke,ACC,100H,2022,SO,,,14.39,s,ACC Outdoor Championships,2022-05-12,Heptathlon,,-0.4,Outdoor,https://nh.tfrrs.org/athletes/7723645/Duke/Brianna_Smith,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,13.59,s,ACC Outdoor Championships,2022-05-12,Prelim,,0.7,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.29,s,ACC Outdoor Championships,2022-05-12,Heptathlon,1,1.9,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.55,s,ACC Outdoor Championships,2022-05-12,Prelim,4,0.7,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,100H,2022,SR,,,DNF,s,ACC Outdoor Championships,2022-05-12,Prelim,,0.7,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,100H,2022,GR,,,13.96,s,ACC Outdoor Championships,2022-05-12,Heptathlon,6,-0.4,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,400H,2022,SR,,,60.80,s,ACC Outdoor Championships,2022-05-12,Prelim,6,,Outdoor,https://tfrrs.org/athletes/7020658/Duke/Nikki_Merritt,verified 2022 outdoor result
Abby Geiser,Duke,ACC,400m,2022,FR,,,55.88,s,ACC Outdoor Championships,2022-05-12,Prelim,15,,Outdoor,https://www.tfrrs.org/athletes/7975663/Duke/Abby_Geiser,verified 2022 outdoor result
Carly King,Duke,ACC,400m,2022,JR,,,54.27,s,ACC Outdoor Championships,2022-05-12,Prelim,,,Outdoor,https://nh.tfrrs.org/athletes/7527990/Duke/Carly_King.html,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,53.70,s,ACC Outdoor Championships,2022-05-12,Prelim,5,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,53.83,s,ACC Outdoor Championships,2022-05-12,Prelim,7,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,Long Jump,2022,GR,,,6.04,m,ACC Outdoor Championships,2022-05-12,Heptathlon,2,1.5,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,Long Jump,2022,GR,,,6.01,m,ACC Outdoor Championships,2022-05-12,Heptathlon,3,2.1,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,Long Jump,2022,GR,,,5.92,m,ACC Outdoor Championships,2022-05-13,Final,10,1.2,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Isabel Wakefield,Duke,ACC,Long Jump,2022,SR,,,6.20,m,ACC Outdoor Championships,2022-05-13,Final,3,1.3,Outdoor,https://indiana.tfrrs.org/athletes/7020659/Duke/Isabel_Wakefield,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,Long Jump,2022,GR,,,6.20,m,ACC Outdoor Championships,2022-05-13,Final,4,4.4,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,13.56,s,ACC Outdoor Championships,2022-05-14,Final,6,0.3,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.49,s,ACC Outdoor Championships,2022-05-14,Final,3,0.3,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,56.00,s,ACC Outdoor Championships,2022-05-14,Final,1,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Nikki Merritt,Duke,ACC,400H,2022,SR,,,60.63,s,ACC Outdoor Championships,2022-05-14,Final,8,,Outdoor,https://tfrrs.org/athletes/7020658/Duke/Nikki_Merritt,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,53.97,s,ACC Outdoor Championships,2022-05-14,Final,8,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,53.27,s,ACC Outdoor Championships,2022-05-14,Final,5,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Chyler Turner,Duke,ACC,100H,2022,FR,,,13.67,s,NCAA East Preliminary Round,2022-05-25,Prelim,,-1.0,Outdoor,https://indiana.tfrrs.org/athletes/7975662/Duke/Chyler_Turner,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.54,s,NCAA East Preliminary Round,2022-05-25,Prelim,21,-0.3,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.54,s,NCAA East Preliminary Round,2022-05-25,Prelim,24,-0.8,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,55.91,s,NCAA East Preliminary Round,2022-05-25,Quarterfinal,,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Carly King,Duke,ACC,400m,2022,JR,,,53.85,s,NCAA East Preliminary Round,2022-05-25,Prelim,,,Outdoor,https://nh.tfrrs.org/athletes/7527990/Duke/Carly_King.html,verified 2022 outdoor result
Jenna Crean,Duke,ACC,400m,2022,JR,,,55.12,s,NCAA East Preliminary Round,2022-05-25,Prelim,,,Outdoor,https://nh.tfrrs.org/athletes/7527989/Duke/Jenna_Crean.html,verified 2022 outdoor result
Megan McGinnis,Duke,ACC,400m,2022,FR,,,53.77,s,NCAA East Preliminary Round,2022-05-25,Prelim,32,,Outdoor,https://www.tfrrs.org/athletes/7975659/Duke/Megan_McGinnis.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,Long Jump,2022,GR,,,5.62,m,NCAA East Preliminary Round,2022-05-25,Final,43,-1.0,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Zoe Hughes,Duke,ACC,Long Jump,2022,GR,,,6.06,m,NCAA East Preliminary Round,2022-05-25,Final,13,-1.7,Outdoor,https://www.tfrrs.org/athletes/7723651/Duke/Zoe_Hughes.html,verified 2022 outdoor result
Erin Marsh,Duke,ACC,100H,2022,GR,,,13.14,s,NCAA Outdoor Championships,2022-06-08,Heptathlon,2,-0.2,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,55.47,s,NCAA Outdoor Championships,2022-06-09,Semifinal,3,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Lauren Hoffman,Duke,ACC,400H,2022,GR,,,55.58,s,NCAA Outdoor Championships,2022-06-11,Final,3,,Outdoor,https://goduke.com/sports/track-and-field/roster/lauren-hoffman/17738,verified 2022 outdoor result
Erin Marsh,Duke,ACC,Long Jump,2022,GR,,,5.74,m,NCAA Outdoor Championships,2022-06-11,Heptathlon,11,0.4,Outdoor,https://www.tfrrs.org/athletes/6583376/Duke/Erin_Marsh.html,verified 2022 outdoor result
