athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Caldwell, Janae",Florida State,ACC,400m,2019,JR-3,,,54.47,s,Crimson Tide Invitational,2019-04-11,,,,Outdoor,https://www.tfrrs.org/results/61791/3763774/Crimson_Tide_Invitational/400-Meters,TFRRS all_performances
"Green, Trentorria",Florida State,ACC,Long Jump,2019,FR-1,,,5.79,m,Crimson Tide Invitational,2019-04-11,,,0.4,Outdoor,https://www.tfrrs.org/results/61791/3763779/Crimson_Tide_Invitational/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2019,SR-4,,,6.13,m,Crimson Tide Invitational,2019-04-11,,,-0.7,Outdoor,https://www.tfrrs.org/results/61791/3763779/Crimson_Tide_Invitational/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.08,m,Crimson Tide Invitational,2019-04-11,,,0.3,Outdoor,https://www.tfrrs.org/results/61791/3763779/Crimson_Tide_Invitational/Long-Jump,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.82,s,Mt. SAC Relays,2019-04-18,,,1.1,Outdoor,https://www.tfrrs.org/results/62078/3792784/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.53,s,Mt. SAC Relays,2019-04-18,,,1.3,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.75,s,Mt. SAC Relays,2019-04-18,,,1.2,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Caldwell, Janae",Florida State,ACC,400m,2019,JR-3,,,54.60,s,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792835/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Davis, Karimah",Florida State,ACC,400m,2019,FR-1,,,53.93,s,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792835/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Green, Trentorria",Florida State,ACC,Long Jump,2019,FR-1,,,5.83,m,Beach Invitational,2019-04-19,,,1.0,Outdoor,https://www.tfrrs.org/results/62051/3791683/Beach_Invitational/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2019,SR-4,,,6.29,m,Beach Invitational,2019-04-19,,,1.7,Outdoor,https://www.tfrrs.org/results/62051/3791683/Beach_Invitational/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.33,m,Beach Invitational,2019-04-19,,,0.7,Outdoor,https://www.tfrrs.org/results/62051/3791683/Beach_Invitational/Long-Jump,TFRRS all_performances
"McMillon, Asia",Florida State,ACC,100H,2019,FR-1,,,14.73,s,UF Tom Jones Memorial,2019-04-26,,,1.1,Outdoor,https://www.tfrrs.org/results/57289/3810321/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.65,s,UF Tom Jones Memorial,2019-04-26,,,0.7,Outdoor,https://www.tfrrs.org/results/57289/3810321/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2019,JR-3,,,1:04.52,s,UF Tom Jones Memorial,2019-04-26,,,,Outdoor,https://www.tfrrs.org/results/57289/3810311/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Green, Trentorria",Florida State,ACC,Long Jump,2019,FR-1,,,5.62,m,UF Tom Jones Memorial,2019-04-26,,,0.8,Outdoor,https://www.tfrrs.org/results/57289/3810336/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.26,m,UF Tom Jones Memorial,2019-04-26,,,0.3,Outdoor,https://www.tfrrs.org/results/57289/3810336/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.48,s,UF Tom Jones Memorial,2019-04-27,Final,8,wind-aided,Outdoor,https://seminoles.com/sports/womens-track-and-field/roster/ashley-miller/2300,legacy_source_needs_review
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.72,s,ACC Championships,2019-05-09,,,1.4,Outdoor,https://www.tfrrs.org/results/62590/3838908/ACC_Championships/100-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.72,s,ACC Championships,2019-05-09,,,1.8,Outdoor,https://www.tfrrs.org/results/62590/3838908/ACC_Championships/100-Hurdles,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.44,s,ACC Championships,2019-05-09,,,2.0,Outdoor,https://www.tfrrs.org/results/62590/3838908/ACC_Championships/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2019,SR-4,,,14.44,s,ACC Championships,2019-05-09,,,1.4,Outdoor,https://www.tfrrs.org/results/62590/3838908/ACC_Championships/100-Hurdles,TFRRS all_performances
"Caldwell, Janae",Florida State,ACC,400m,2019,JR-3,,,53.62,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Caldwell, Janae",Florida State,ACC,400m,2019,JR-3,,,53.77,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400m,2019,JR-3,,,56.95,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Davis, Karimah",Florida State,ACC,400m,2019,FR-1,,,53.47,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Davis, Karimah",Florida State,ACC,400m,2019,FR-1,,,55.06,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Green, Trentorria",Florida State,ACC,Long Jump,2019,FR-1,,,5.95,m,ACC Championships,2019-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/62590/3838918/ACC_Championships/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2019,SR-4,,,6.44,m,ACC Championships,2019-05-09,,,0.5,Outdoor,https://www.tfrrs.org/results/62590/3838918/ACC_Championships/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.48,m,ACC Championships,2019-05-09,,,0.3,Outdoor,https://www.tfrrs.org/results/62590/3838918/ACC_Championships/Long-Jump,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2019,JR-3,,,64.52,s,ACC Championships,2019-05-10,Prelim,16,,Outdoor,https://www.nolefan.org/summary/wtf2019.html,legacy_source_needs_review
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.84,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.5,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.87,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.6,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Miller, Ashley",Florida State,ACC,100H,2019,SR-4,,,13.77,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,-0.2,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Caldwell, Janae",Florida State,ACC,400m,2019,JR-3,,,53.98,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Davis, Karimah",Florida State,ACC,400m,2019,FR-1,,,54.96,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849033/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2019,SR-4,,,6.30,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.9,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.19,m,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,0.6,Outdoor,https://www.tfrrs.org/results/62650/3849029/NCAA_Division_I_East_Region_Preliminary_Rounds/Long-Jump,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.76,s,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,0.8,Outdoor,https://www.tfrrs.org/results/62668/3850665/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2019,JR-3,,,12.81,s,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,0.6,Outdoor,https://www.tfrrs.org/results/62668/3850665/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2019,SR-4,,,6.39,m,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,1.1,Outdoor,https://www.tfrrs.org/results/62668/3850652/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Sow, Rougui",Florida State,ACC,Long Jump,2019,SR-4,,,6.49,m,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,0.8,Outdoor,https://www.tfrrs.org/results/62668/3850652/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
