athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Stapleton, Tess",Stanford,ACC,400H,2026,SR-4,,,56.82,s,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966546/66th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2026,JR-3,,,55.34,s,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2026,JR-3,,,56.44,s,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Rutherford, Hannah",Stanford,ACC,400m,2026,FR-1,,,55.40,s,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Cooper, Elena",Stanford,ACC,Long Jump,2026,FR-1,,,5.84,m,66th Annual Mt. SAC Relays,2026-04-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/95455/5966569/66th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Ennin, Samantha",Stanford,ACC,Long Jump,2026,FR-1,,,5.93,m,66th Annual Mt. SAC Relays,2026-04-15,,,0.9,Outdoor,https://www.tfrrs.org/results/95455/5966569/66th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Guerrero, Ariana",Stanford,ACC,Long Jump,2026,SO-2,,,5.32,m,66th Annual Mt. SAC Relays,2026-04-15,,,0.1,Outdoor,https://www.tfrrs.org/results/95455/5966569/66th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2026,SR-4,,,6.60,m,66th Annual Mt. SAC Relays,2026-04-15,,,3.2,Outdoor,https://www.tfrrs.org/results/95455/5966569/66th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2026,SR-4,,,5.63,m,66th Annual Mt. SAC Relays,2026-04-15,,,1.2,Outdoor,https://www.tfrrs.org/results/95455/5966569/66th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Ennin, Samantha",Stanford,ACC,Long Jump,2026,FR-1,,,5.98,m,Penn Relays,2026-04-23,,,2.1,Outdoor,https://www.tfrrs.org/results/96652/5961351/Penn_Relays/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2026,SR-4,,,5.84,m,Penn Relays,2026-04-23,,,1.6,Outdoor,https://www.tfrrs.org/results/96652/5961351/Penn_Relays/Long-Jump,TFRRS all_performances
"Littlewood, Catherine",Stanford,ACC,100H,2026,SO-2,,,15.37,s,Payton Jordan Invitational,2026-05-01,,,1.2,Outdoor,https://www.tfrrs.org/results/95567/5984687/Payton_Jordan_Invitational/100-Hurdles,TFRRS all_performances
"Richard, Diane",Stanford,ACC,400H,2026,SR-4,,,58.64,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984700/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Rivas, Sara",Stanford,ACC,400H,2026,SO-2,,,1:06.18,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984700/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Romain, Madison",Stanford,ACC,400H,2026,JR-3,,,1:03.89,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984700/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,400H,2026,SR-4,,,57.62,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984700/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Hinton, Sage",Stanford,ACC,400m,2026,JR-3,,,54.99,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984691/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Peters, Cate",Stanford,ACC,400m,2026,JR-3,,,55.89,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984691/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Rutherford, Hannah",Stanford,ACC,400m,2026,FR-1,,,55.10,s,Payton Jordan Invitational,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/95567/5984691/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Guerrero, Ariana",Stanford,ACC,Long Jump,2026,SO-2,,,5.84,m,Payton Jordan Invitational,2026-05-01,,,3.1,Outdoor,https://www.tfrrs.org/results/95567/5984675/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Littlewood, Catherine",Stanford,ACC,100H,2026,SO-2,,,14.50,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,3.5,Outdoor,https://www.tfrrs.org/results/95975/5999331/2026_ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Pendergast, Addie",Stanford,ACC,400H,2026,FR-1,,,59.21,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/95975/5999317/2026_ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Richard, Diane",Stanford,ACC,400H,2026,SR-4,,,58.75,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/95975/5999317/2026_ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Rivas, Sara",Stanford,ACC,400H,2026,SO-2,,,1:01.57,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/95975/5999317/2026_ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,400H,2026,SR-4,,,55.54,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/95975/5999317/2026_ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,400H,2026,SR-4,,,56.44,s,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/95975/5999317/2026_ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cooper, Elena",Stanford,ACC,Long Jump,2026,FR-1,,,5.97,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,2.2,Outdoor,https://www.tfrrs.org/results/95975/5999300/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Ennin, Samantha",Stanford,ACC,Long Jump,2026,FR-1,,,6.07,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,1.5,Outdoor,https://www.tfrrs.org/results/95975/5999300/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Guerrero, Ariana",Stanford,ACC,Long Jump,2026,SO-2,,,5.43,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,2.5,Outdoor,https://www.tfrrs.org/results/95975/5999300/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2026,SR-4,,,6.92,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,0.8,Outdoor,https://www.tfrrs.org/results/95975/5999300/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Littlewood, Catherine",Stanford,ACC,Long Jump,2026,SO-2,,,5.56,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,1.7,Outdoor,https://www.tfrrs.org/results/95975/5999335/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2026,SR-4,,,6.52,m,2026 ACC Outdoor Track & Field Championships,2026-05-14,,,1.7,Outdoor,https://www.tfrrs.org/results/95975/5999300/2026_ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Pendergast, Addie",Stanford,ACC,400H,2026,FR-1,,,1:01.79,s,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Richard, Diane",Stanford,ACC,400H,2026,SR-4,,,1:00.87,s,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Stapleton, Tess",Stanford,ACC,400H,2026,SR-4,,,56.18,s,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2026,SR-4,,,7.09,m,NCAA Division I West First Rounds,2026-05-27,,,-0.2,Outdoor,https://www.tfrrs.org/results/96717/6004604/NCAA_Division_I_West_First_Rounds/Long-Jump,TFRRS all_performances
"Oakes, Alaysia",Stanford,ACC,Long Jump,2026,SR-4,,,6.26,m,NCAA Division I West First Rounds,2026-05-27,,,0.4,Outdoor,https://www.tfrrs.org/results/96717/6004604/NCAA_Division_I_West_First_Rounds/Long-Jump,TFRRS all_performances
"Jones, Alyssa",Stanford,ACC,Long Jump,2026,SR-4,,,7.06,m,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,0.2,Outdoor,https://www.tfrrs.org/results/96875/6005690/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
