athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Stark, Grace",Florida,SEC,100H,2021,JR-3,,,13.75,seconds,UF Tom Jones Invitational,2021-04-16,,,-0.5,Outdoor,https://www.tfrrs.org/results/68975/4206598/UF_Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2021,SO-2,,,52.77,seconds,UF Tom Jones Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/68975/4206581/UF_Tom_Jones_Invitational/400-Meters,TFRRS all_performances
"Braxton , Alissa",Florida,SEC,Long Jump,2021,FR-1,,,5.74,m,UF Tom Jones Invitational,2021-04-16,,,1.7,Outdoor,https://www.tfrrs.org/results/68975/4206599/UF_Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2021,FR-1,,,6.44,m,UF Tom Jones Invitational,2021-04-16,,,0.6,Outdoor,https://www.tfrrs.org/results/68975/4206599/UF_Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,Long Jump,2021,SO-2,,,5.63,m,UF Tom Jones Invitational,2021-04-16,,,+0.0,Outdoor,https://www.tfrrs.org/results/68975/4206599/UF_Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Williams, Nadia",Florida,SEC,Long Jump,2021,SR-4,,,6.02,m,UF Tom Jones Invitational,2021-04-16,,,0.3,Outdoor,https://www.tfrrs.org/results/68975/4206599/UF_Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2021,SO-2,,,13.68,seconds,LSU Invitational,2021-05-01,,,1.2,Outdoor,https://www.tfrrs.org/results/68974/4241533/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2021,JR-3,,,13.14,seconds,LSU Invitational,2021-05-01,,,1.2,Outdoor,https://www.tfrrs.org/results/68974/4241533/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2021,SO-2,,,53.27,seconds,LSU Invitational,2021-05-01,,,,Outdoor,https://www.tfrrs.org/results/68974/4241558/LSU_Invitational/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.58,seconds,LSU Invitational,2021-05-01,,,,Outdoor,https://www.tfrrs.org/results/68974/4241558/LSU_Invitational/400-Meters,TFRRS all_performances
"Braxton , Alissa",Florida,SEC,Long Jump,2021,FR-1,,,5.82,m,LSU Invitational,2021-05-01,,,-0.3,Outdoor,https://www.tfrrs.org/results/68974/4241539/LSU_Invitational/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2021,FR-1,,,6.58,m,LSU Invitational,2021-05-01,,,-0.7,Outdoor,https://www.tfrrs.org/results/68974/4241539/LSU_Invitational/Long-Jump,TFRRS all_performances
"Williams, Nadia",Florida,SEC,Long Jump,2021,SR-4,,,6.28,m,LSU Invitational,2021-05-01,,,1.1,Outdoor,https://www.tfrrs.org/results/68974/4241539/LSU_Invitational/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2021,SO-2,,,13.44,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,1.5,Outdoor,https://www.tfrrs.org/results/70259/4265865/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2021,JR-3,,,12.74,seconds,SEC Outdoor Track & Field Championships,2021-05-13,Final,,3.6,Outdoor,https://www.tfrrs.org/athletes/7533304/Florida/Grace_Stark,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2021,JR-3,,,12.88,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,1.5,Outdoor,https://www.tfrrs.org/results/70259/4263440/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2021,SO-2,,,53.54,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4263439/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,51.23,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4263439/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,51.27,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4263439/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.51,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4263439/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.69,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4263439/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Braxton , Alissa",Florida,SEC,Long Jump,2021,FR-1,,,5.83,m,SEC Outdoor Track & Field Championships,2021-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/70259/4263449/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2021,FR-1,,,6.39,m,SEC Outdoor Track & Field Championships,2021-05-13,,,1.4,Outdoor,https://www.tfrrs.org/results/70259/4263449/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,Long Jump,2021,SO-2,,,5.26,m,SEC Outdoor Track & Field Championships,2021-05-13,,,1.8,Outdoor,https://www.tfrrs.org/results/70259/4265869/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2021,SO-2,,,13.36,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,1.7,Outdoor,https://www.tfrrs.org/results/70390/4273635/NCAA_Division_I_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2021,JR-3,,,12.77,seconds,NCAA East Preliminary Round,2021-05-26,Quarterfinal,,2.1,Outdoor,https://www.tfrrs.org/athletes/7533304/Florida/Grace_Stark,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2021,FR-1,,,12.88,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,-1.6,Outdoor,https://www.tfrrs.org/results/70390/4273635/NCAA_Division_I_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2021,SO-2,,,52.94,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2021,SO-2,,,53.22,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,51.04,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,51.43,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.38,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,52.01,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273634/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2021,FR-1,,,6.64,m,NCAA Division I East Preliminary Round,2021-05-26,,,1.3,Outdoor,https://www.tfrrs.org/results/70390/4273630/NCAA_Division_I_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2021,FR-1,,,12.73,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,0.1,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2021,FR-1,,,12.89,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,0.4,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,50.74,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2021,FR-1,,,51.45,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.04,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Manson, Taylor",Florida,SEC,400m,2021,JR-3,,,51.55,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2021,FR-1,,,6.45,m,NCAA Division I Track & Field Championships,2021-06-09,,,0.1,Outdoor,https://www.tfrrs.org/results/70445/4276117/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
