athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Hampton, Rylee",Georgia,SEC,100H,2026,FR-1,,,13.30,seconds,Torrin Lawrence Memorial,2026-05-01,,,0.9,Outdoor,https://www.tfrrs.org/results/96742/5983432/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2026,SR-4,,,14.02,seconds,Torrin Lawrence Memorial,2026-05-01,,,-0.9,Outdoor,https://www.tfrrs.org/results/96742/5983432/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,100H,2026,FR-1,,,13.01,seconds,Torrin Lawrence Memorial,2026-05-01,,,0.9,Outdoor,https://www.tfrrs.org/results/96742/5983432/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Ziglor, Zoe",Georgia,SEC,100H,2026,FR-1,,,12.95,seconds,Torrin Lawrence Memorial,2026-05-01,,,0.9,Outdoor,https://www.tfrrs.org/results/96742/5983432/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2026,SO-2,,,55.41,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983440/Torrin_Lawrence_Memorial/400-Hurdles,TFRRS all_performances
"Brazzell, Skylar",Georgia,SEC,400m,2026,FR-1,,,53.39,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Foote, Shaquena",Georgia,SEC,400m,2026,SR-4,,,50.76,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2026,JR-3,,,53.05,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Maisvorewa, Vimbayi",Georgia,SEC,400m,2026,SR-4,,,51.75,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2026,SR-4,,,50.56,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Raye, Xenia",Georgia,SEC,400m,2026,FR-1,,,54.75,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Springer, Tianna",Georgia,SEC,400m,2026,FR-1,,,52.52,seconds,Torrin Lawrence Memorial,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/96742/5983438/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Birden, Toni",Georgia,SEC,Long Jump,2026,SR-4,,,5.96,m,Torrin Lawrence Memorial,2026-05-01,,,0.7,Outdoor,https://www.tfrrs.org/results/96742/5983452/Torrin_Lawrence_Memorial/Long-Jump,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2026,SR-4,,,6.22,m,Torrin Lawrence Memorial,2026-05-01,,,2.1,Outdoor,https://www.tfrrs.org/results/96742/5983452/Torrin_Lawrence_Memorial/Long-Jump,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,Long Jump,2026,FR-1,,,6.35,m,Torrin Lawrence Memorial,2026-05-01,,,1.4,Outdoor,https://www.tfrrs.org/results/96742/5983452/Torrin_Lawrence_Memorial/Long-Jump,TFRRS all_performances
"Cooper, Maddi",Georgia,SEC,100H,2026,FR-1,,,13.14,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Cox, Taylor",Georgia,SEC,100H,2026,FR-1,,,12.81,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Cox, Taylor",Georgia,SEC,100H,2026,FR-1,,,12.98,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Hampton, Rylee",Georgia,SEC,100H,2026,FR-1,,,12.92,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Hampton, Rylee",Georgia,SEC,100H,2026,FR-1,,,13.05,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.8,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2026,SR-4,,,13.77,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,2.4,Outdoor,https://www.tfrrs.org/results/96148/6006049/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,100H,2026,FR-1,,,12.91,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,100H,2026,FR-1,,,12.99,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Ziglor, Zoe",Georgia,SEC,100H,2026,FR-1,,,13.05,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.8,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Ziglor, Zoe",Georgia,SEC,100H,2026,FR-1,,,13.19,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2026,SO-2,,,54.72,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2026,SO-2,,,56.05,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Brazzell, Skylar",Georgia,SEC,400m,2026,FR-1,,,52.74,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Foote, Shaquena",Georgia,SEC,400m,2026,SR-4,,,50.87,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Foote, Shaquena",Georgia,SEC,400m,2026,SR-4,,,51.02,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Frederick, Sole",Georgia,SEC,400m,2026,SO-2,,,51.88,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2026,JR-3,,,53.21,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Maisvorewa, Vimbayi",Georgia,SEC,400m,2026,SR-4,,,52.25,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2026,SR-4,,,48.92,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2026,SR-4,,,50.15,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Raye, Xenia",Georgia,SEC,400m,2026,FR-1,,,53.62,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Springer, Tianna",Georgia,SEC,400m,2026,FR-1,,,52.46,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2026,SR-4,,,6.32,m,SEC Outdoor T&F Championships 2026,2026-05-14,,,-0.8,Outdoor,https://www.tfrrs.org/results/96148/6006053/SEC_Outdoor_TF_Championships_2026/Long-Jump,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,Long Jump,2026,FR-1,,,6.05,m,SEC Outdoor T&F Championships 2026,2026-05-14,,,-0.2,Outdoor,https://www.tfrrs.org/results/96148/6005998/SEC_Outdoor_TF_Championships_2026/Long-Jump,TFRRS all_performances
"Cooper, Maddi",Georgia,SEC,100H,2026,FR-1,,,12.97,seconds,NCAA Division I East First Rounds,2026-05-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Cox, Taylor",Georgia,SEC,100H,2026,FR-1,,,12.75,seconds,NCAA Division I East First Rounds,2026-05-27,,,3.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Cox, Taylor",Georgia,SEC,100H,2026,FR-1,,,12.92,seconds,NCAA Division I East First Rounds,2026-05-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Hampton, Rylee",Georgia,SEC,100H,2026,FR-1,,,34.27,seconds,NCAA Division I East First Rounds,2026-05-27,,,1.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Williams, Chelsi",Georgia,SEC,100H,2026,FR-1,,,14.18,seconds,NCAA Division I East First Rounds,2026-05-27,,,3.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Ziglor, Zoe",Georgia,SEC,100H,2026,FR-1,,,13.13,seconds,NCAA Division I East First Rounds,2026-05-27,,,1.1,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Ziglor, Zoe",Georgia,SEC,100H,2026,FR-1,,,13.26,seconds,NCAA Division I East First Rounds,2026-05-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2026,SO-2,,,54.71,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2026,SO-2,,,55.84,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Brazzell, Skylar",Georgia,SEC,400m,2026,FR-1,,,52.40,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Foote, Shaquena",Georgia,SEC,400m,2026,SR-4,,,52.29,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Frederick, Sole",Georgia,SEC,400m,2026,SO-2,,,52.31,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2026,JR-3,,,52.90,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Maisvorewa, Vimbayi",Georgia,SEC,400m,2026,SR-4,,,51.42,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Maisvorewa, Vimbayi",Georgia,SEC,400m,2026,SR-4,,,51.44,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2026,SR-4,,,49.48,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2026,SR-4,,,50.60,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Springer, Tianna",Georgia,SEC,400m,2026,FR-1,,,51.82,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Springer, Tianna",Georgia,SEC,400m,2026,FR-1,,,51.84,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004543/NCAA_Division_I_East_First_Rounds/400-Meters,TFRRS all_performances
"Kitchings, Ava",Georgia,SEC,Long Jump,2026,FR-1,,,6.11,m,NCAA Division I East First Rounds,2026-05-27,,,-0.1,Outdoor,https://www.tfrrs.org/results/96716/6004550/NCAA_Division_I_East_First_Rounds/Long-Jump,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2026,SR-4,,,5.94,m,NCAA Division I East First Rounds,2026-05-27,,,0.6,Outdoor,https://www.tfrrs.org/results/96716/6004550/NCAA_Division_I_East_First_Rounds/Long-Jump,TFRRS all_performances
